param,name,side
p_193297_1_,worldIn,0
p_193297_2_,result,0
p_193301_1_,stack,0
p_193307_0_,name,0
p_193309_1_,tutorial,0
p_193327_1_,playerIn,2
p_193327_2_,worldIn,2
p_193327_3_,inventoryIn,2
p_193337_0_,idIn,2
p_193357_0_,potionEntry,2
p_193357_1_,potionIngredient,2
p_193357_2_,potionResult,2
p_193369_0_,stacks,0
p_193386_0_,worldIn,2
p_193386_1_,pos,2
p_193386_2_,directionIn,2
p_193417_0_,nameIn,2
p_193418_1_,player,2
p_193418_2_,source,2
p_193421_0_,element,2
p_193422_1_,x1,2
p_193422_11_,z2,2
p_193422_3_,y1,2
p_193422_5_,z1,2
p_193422_7_,x2,2
p_193422_9_,y2,2
p_193452_1_,world,2
p_193452_2_,x,2
p_193452_4_,y,2
p_193452_6_,z,2
p_193453_1_,world,2
p_193453_2_,x,2
p_193453_3_,y,2
p_193453_4_,z,2
p_193454_0_,element,2
p_193463_1_,effect,2
p_193464_0_,object,2
p_193469_1_,entityIn,2
p_193470_1_,potions,2
p_193471_0_,element,2
p_193472_1_,entityIn,2
p_193475_1_,entityIn,2
p_193476_0_,json,2
p_193477_1_,nbt,2
p_193478_1_,item,2
p_193577_10_,nodeTypeEnum,2
p_193577_11_,nodeType,2
p_193577_12_,pos,2
p_193577_2_,x,2
p_193577_3_,y,2
p_193577_4_,z,2
p_193577_5_,xSize,2
p_193577_6_,ySize,2
p_193577_7_,zSize,2
p_193577_8_,canOpenDoorsIn,2
p_193577_9_,canEnterDoorsIn,2
p_193578_1_,blockaccessIn,2
p_193578_2_,x,2
p_193578_3_,y,2
p_193578_4_,z,2
p_193580_0_,defaultElementIn,2
p_193580_1_,elements,2
p_193596_1_,stringIn,2
p_193604_1_,expected,2
p_193626_0_,key,0
p_193653_1_,toastGui,0
p_193653_2_,delta,0
p_193656_1_,titleComponent,0
p_193656_2_,subtitleComponent,0
p_193665_0_,toastGui,0
p_193665_1_,recipeIn,0
p_193669_1_,progress,0
p_193697_1_,guiIn,0
p_193697_2_,x,0
p_193697_3_,y,0
p_193716_1_,text,0
p_193764_1_,advancementIn,2
p_193765_1_,advancementIn,2
p_193824_1_,that,2
p_193825_1_,recipe,2
p_193830_1_,recipe,2
p_193831_1_,recipe,0
p_193837_0_,gson,0
p_193837_1_,json,0
p_193837_2_,type,0
p_193837_3_,lenient,0
p_193838_0_,gson,2
p_193838_1_,reader,2
p_193838_2_,type,2
p_193838_3_,lenient,2
p_193839_0_,gson,2
p_193839_1_,reader,2
p_193839_2_,jsonClass,2
p_193840_0_,gson,0
p_193840_1_,json,0
p_193840_2_,type,0
p_193841_0_,gson,2
p_193841_1_,reader,2
p_193841_2_,type,2
p_193982_1_,advancementIn,0
p_194007_0_,soundIn,0
p_194007_1_,pitchIn,0
p_194007_2_,volumeIn,0
p_194018_1_,helper,2
p_194022_1_,packetIn,0
p_194026_1_,reason,2
p_194027_1_,packetIn,2
p_194028_1_,textComponent,2
p_194038_1_,searchText,0
p_194042_1_,element,0
p_194073_1_,recipe,2
p_194074_1_,recipe,2
p_194076_1_,recipe,0
p_194081_1_,state,2
p_194081_2_,player,2
p_194081_3_,recipesIn,2
p_194092_1_,maxAmount,2
p_194092_2_,listIn,2
p_194098_1_,amount,2
p_194102_2_,list,2
p_194112_1_,stack,2
p_194113_0_,stack,2
p_194114_1_,recipe,2
p_194114_2_,packedItemList,2
p_194115_0_,packedItem,2
p_194116_1_,recipe,2
p_194116_2_,packedItemList,2
p_194117_1_,packedItem,2
p_194117_2_,amount,2
p_194118_1_,recipe,2
p_194118_2_,packedItemList,2
p_194118_3_,maxAmount,2
p_194120_1_,packedItem,2
p_194121_1_,recipe,2
p_194121_2_,maxAmount,2
p_194121_3_,packedItemList,2
p_194122_1_,packedItem,2
p_194122_2_,maximum,2
p_194125_1_,group,2
p_194133_1_,width,0
p_194133_2_,height,0
p_194134_0_,toShrink,2
p_194135_0_,str,2
p_194136_0_,str,2
p_194169_1_,handler,0
p_194191_1_,x,0
p_194191_2_,y,0
p_194191_3_,mouseX,0
p_194191_4_,mouseY,0
p_194191_5_,partialTicks,0
p_194207_1_,onlyCraftable,0
p_194208_1_,onlyCraftable,0
p_194210_1_,handler,0
p_194210_2_,width,0
p_194210_3_,height,0
p_194210_4_,book,0
p_194213_1_,recipe,0
p_194214_1_,book,0
p_194222_1_,commandQueue,2
p_194222_2_,maxCommandChainLength,2
p_194230_1_,advancementIn,0
p_194230_2_,tellServer,0
p_194307_1_,packetIn,0
p_194308_1_,packetIn,2
p_194325_1_,slotToFill,2
p_194325_2_,ingredientIn,2
p_194327_1_,player,2
p_194327_2_,recipe,2
p_194327_3_,placeAll,2
p_194339_1_,nameSupplier,0
p_194340_1_,nameSupplier,2
p_194802_1_,objective,0
p_194803_1_,x,0
p_194804_1_,x,0
p_194805_1_,timeInPortal,0
p_194806_1_,partialTicks,0
p_194813_1_,posInc,0
p_195046_1_,partialTicks,2
p_195049_1_,yaw,0
p_195049_3_,pitch,0
p_195050_1_,partialTicks,0
p_195053_1_,extraIgnitions,2
p_195062_1_,stack,2
p_195062_2_,count,2
p_195063_1_,effectIn,2
p_195064_1_,effectInstanceIn,2
p_195066_1_,stat,2
p_195235_1_,commandBlockLogicIn,0
p_195359_1_,x,0
p_195359_2_,y,0
p_195359_3_,width,0
p_195359_4_,height,0
p_195359_5_,mouseX,0
p_195359_7_,mouseY,0
p_195360_1_,mouseX,0
p_195360_3_,mouseY,0
p_195361_1_,mouseX,0
p_195361_3_,mouseY,0
p_195361_5_,guiLeftIn,0
p_195361_6_,guiTopIn,0
p_195361_7_,mouseButton,0
p_195362_1_,slotIn,0
p_195362_2_,mouseX,0
p_195362_4_,mouseY,0
p_195363_1_,keyCode,0
p_195363_2_,scanCode,0
p_195395_1_,textComponent,2
p_195395_2_,chatTypeIn,2
p_195399_1_,level,2
p_195406_1_,state,2
p_195408_2_,count,2
p_195409_1_,direction,0
p_195410_1_,resourceManager,0
p_195413_1_,manager,0
p_195415_1_,nativeImageIn,0
p_195417_1_,nativeImageIn,0
p_195420_1_,location,0
p_195424_1_,location,0
p_195428_1_,locationIn,2
p_195429_1_,templateName,2
p_195458_1_,partialTicks,0
p_195458_2_,nanoTime,0
p_195458_4_,renderWorldIn,0
p_195461_1_,particleData,0
p_195461_11_,ySpeed,0
p_195461_13_,zSpeed,0
p_195461_2_,alwaysRender,0
p_195461_3_,x,0
p_195461_5_,y,0
p_195461_7_,z,0
p_195461_9_,xSpeed,0
p_195462_1_,particleData,0
p_195462_10_,xSpeed,0
p_195462_12_,ySpeed,0
p_195462_14_,zSpeed,0
p_195462_2_,ignoreRange,0
p_195462_3_,minimizeLevel,0
p_195462_4_,x,0
p_195462_6_,y,0
p_195462_8_,z,0
p_195467_1_,particleData,0
p_195467_10_,ySpeed,0
p_195467_12_,zSpeed,0
p_195467_2_,x,0
p_195467_4_,y,0
p_195467_6_,z,0
p_195467_8_,xSpeed,0
p_195469_1_,particleData,0
p_195469_10_,xSpeed,0
p_195469_12_,ySpeed,0
p_195469_14_,zSpeed,0
p_195469_2_,alwaysRender,0
p_195469_3_,minimizeLevel,0
p_195469_4_,x,0
p_195469_6_,y,0
p_195469_8_,z,0
p_195471_1_,particleData,0
p_195471_11_,ySpeed,0
p_195471_13_,zSpeed,0
p_195471_2_,alwaysRender,0
p_195471_3_,x,0
p_195471_5_,y,0
p_195471_7_,z,0
p_195471_9_,xSpeed,0
p_195478_1_,id,0
p_195478_2_,category,0
p_195479_0_,reader,2
p_195479_1_,rand,2
p_195479_3_,lootTableIn,2
p_195480_1_,partialTicks,0
p_195481_0_,reader,2
p_195481_1_,posIn,2
p_195483_1_,soundIn,2
p_195489_1_,exitPortalIn,2
p_195491_1_,partialTicks,0
p_195494_0_,worldIn,2
p_195494_1_,posIn,2
p_195494_2_,radius,2
p_195494_3_,allowBedrock,2
p_195495_0_,worldIn,2
p_195495_1_,vec3,2
p_195496_1_,entityIn,2
p_195497_1_,partialTicks,0
p_195498_0_,chunkIn,2
p_195510_1_,packetIn,0
p_195511_1_,packetIn,0
p_195512_1_,packetIn,2
p_195518_1_,packetIn,2
p_195539_1_,playerIn,2
p_195542_1_,renderWorldIn,0
p_195545_1_,error,0
p_195545_2_,description,0
p_195565_1_,gameMode,0
p_195565_2_,cheats,0
p_195565_3_,port,0
p_195568_1_,worldInfoIn,2
p_195585_1_,entityIn,2
p_195585_2_,shape,2
p_195588_1_,pos,2
p_195589_1_,particleData,2
p_195589_10_,ySpeed,2
p_195589_12_,zSpeed,2
p_195589_2_,x,2
p_195589_4_,y,2
p_195589_6_,z,2
p_195589_8_,xSpeed,2
p_195590_1_,particleData,0
p_195590_11_,ySpeed,0
p_195590_13_,zSpeed,0
p_195590_2_,forceAlwaysRender,0
p_195590_3_,x,0
p_195590_5_,y,0
p_195590_7_,z,0
p_195590_9_,xSpeed,0
p_195592_1_,pos,2
p_195592_2_,blockIn,2
p_195593_1_,pos,2
p_195593_2_,blockIn,2
p_195594_1_,particleData,2
p_195594_10_,ySpeed,2
p_195594_12_,zSpeed,2
p_195594_2_,x,2
p_195594_4_,y,2
p_195594_6_,z,2
p_195594_8_,xSpeed,2
p_195597_1_,pos,0
p_195597_2_,state,0
p_195598_1_,type,2
p_195598_11_,yOffset,2
p_195598_13_,zOffset,2
p_195598_15_,speed,2
p_195598_2_,posX,2
p_195598_4_,posY,2
p_195598_6_,posZ,2
p_195598_8_,particleCount,2
p_195598_9_,xOffset,2
p_195600_1_,player,2
p_195600_10_,particleCount,2
p_195600_11_,xOffset,2
p_195600_13_,yOffset,2
p_195600_15_,zOffset,2
p_195600_17_,speed,2
p_195600_2_,type,2
p_195600_3_,longDistance,2
p_195600_4_,posX,2
p_195600_6_,posY,2
p_195600_8_,posZ,2
p_195601_1_,player,2
p_195601_2_,longDistance,2
p_195601_3_,posX,2
p_195601_5_,posY,2
p_195601_7_,posZ,2
p_195601_9_,packet,2
p_195604_1_,mouseX,0
p_195604_3_,mouseY,0
p_195604_5_,guiLeft,0
p_195604_6_,guiTop,0
p_195604_7_,xSize,0
p_195604_8_,ySize,0
p_195604_9_,mouseButton,0
p_195607_1_,textFormatterIn,0
p_195621_1_,amount,0
p_195639_1_,url,0
p_195640_1_,uri,0
p_195641_1_,fileIn,0
p_195642_1_,uri,0
p_195643_1_,url,0
p_195647_0_,iterable,2
p_195647_1_,element,2
p_195648_0_,iterable,2
p_195648_1_,current,2
p_195659_1_,index,0
p_195662_1_,frameIndex,0
p_195662_2_,pixelX,0
p_195662_3_,pixelY,0
p_195667_1_,xOffsetIn,0
p_195667_2_,yOffsetIn,0
p_195667_3_,framesIn,0
p_195697_1_,level,0
p_195697_2_,xOffset,0
p_195697_3_,yOffset,0
p_195697_4_,autoClose,0
p_195699_1_,xFrom,0
p_195699_2_,yFrom,0
p_195699_3_,xToDelta,0
p_195699_4_,yToDelta,0
p_195699_5_,widthIn,0
p_195699_6_,heightIn,0
p_195699_7_,mirrorX,0
p_195699_8_,mirrorY,0
p_195700_1_,x,0
p_195700_2_,y,0
p_195700_3_,value,0
p_195703_1_,from,0
p_195704_0_,byteBufferIn,0
p_195705_0_,linear,0
p_195705_1_,mipmap,0
p_195707_0_,clamp,0
p_195708_1_,xIn,0
p_195708_2_,yIn,0
p_195708_3_,widthIn,0
p_195708_4_,heightIn,0
p_195708_5_,imageIn,0
p_195709_1_,x,0
p_195709_2_,y,0
p_195713_0_,inputStreamIn,0
p_195715_1_,x,0
p_195715_2_,y,0
p_195715_3_,widthIn,0
p_195715_4_,heightIn,0
p_195715_5_,value,0
p_195717_1_,level,0
p_195717_2_,opaque,0
p_195718_1_,xIn,0
p_195718_2_,yIn,0
p_195718_3_,colIn,0
p_195730_1_,nameToPackMap,0
p_195730_2_,packInfoFactory,0
p_195733_1_,fileIn,2
p_195745_1_,expectedHash,0
p_195745_2_,fileIn,0
p_195759_1_,type,2
p_195760_1_,deserializer,0
p_195761_1_,type,0
p_195761_2_,location,0
p_195763_1_,fileName,0
p_195764_1_,type,2
p_195764_2_,location,2
p_195765_0_,type,2
p_195765_1_,location,2
p_195766_1_,resourcePath,2
p_195767_0_,file1,2
p_195767_1_,file2,2
p_195768_1_,resourcePath,2
p_195769_1_,namespace,2
p_195770_0_,deserializer,2
p_195770_1_,inputStream,2
p_195777_0_,fileIn,2
p_195777_1_,pathIn,2
p_195782_1_,type,2
p_195782_2_,location,2
p_195793_0_,nameIn,2
p_195793_3_,factory,2
p_195812_1_,json,0
p_195823_0_,resourceName,2
p_195823_1_,splitOn,2
p_195824_0_,charIn,2
p_195826_0_,reader,2
p_195828_0_,resourceName,2
p_195828_1_,splitOn,2
p_195855_1_,soundName,0
p_195855_2_,category,0
p_195867_1_,key,2
p_195870_1_,velocityX,0
p_195870_3_,velocityY,0
p_195872_1_,velocityX,0
p_195872_3_,velocityY,0
p_195876_0_,fov,0
p_195876_2_,aspectRatio,0
p_195876_3_,nearPlane,0
p_195876_4_,farPlane,0
p_195877_0_,width,0
p_195877_1_,height,0
p_195877_2_,nearPlane,0
p_195877_3_,farPlane,0
p_195879_1_,floatBufferIn,0
p_195890_1_,quaternionIn,2
p_195896_1_,vec,0
p_195897_1_,vec,0
p_195898_1_,multiplier,0
p_195901_1_,min,0
p_195901_2_,max,0
p_195903_1_,vec,0
p_195904_1_,x,0
p_195904_2_,y,0
p_195904_3_,z,0
p_195905_1_,x,2
p_195905_2_,y,2
p_195905_3_,z,2
p_195909_1_,vec,0
p_195911_1_,x,0
p_195911_2_,y,0
p_195911_3_,z,0
p_195911_4_,w,0
p_195912_1_,quaternionIn,0
p_195921_1_,open,2
p_195929_0_,stack1,2
p_195929_1_,stack2,2
p_195931_1_,speed,0
p_195932_1_,stack,2
p_195938_1_,state,2
p_195938_2_,worldIn,2
p_195938_3_,pos,2
p_195938_4_,player,2
p_195939_1_,context,2
p_195941_1_,context,2
p_195941_2_,state,2
p_195942_1_,context,2
p_195943_1_,pos,2
p_195943_2_,worldIn,2
p_195943_3_,player,2
p_195943_4_,stack,2
p_195943_5_,state,2
p_195945_1_,context,2
p_195946_1_,blockToItemMap,2
p_195946_2_,itemIn,2
p_195949_0_,stack,2
p_195950_0_,stack,2
p_195950_1_,worldIn,2
p_195951_0_,stack,2
p_195951_1_,worldIn,2
p_195951_2_,x,2
p_195951_3_,z,2
p_195951_4_,scale,2
p_195951_5_,trackingPosition,2
p_195951_6_,unlimitedTracking,2
p_195951_7_,dimensionTypeIn,2
p_195952_0_,worldIn,2
p_195952_1_,worldX,2
p_195952_2_,worldZ,2
p_195952_3_,scale,2
p_195952_4_,trackingPosition,2
p_195952_5_,unlimitedTracking,2
p_195954_0_,biomesIn,2
p_195956_0_,player,2
p_195956_1_,text,2
p_195957_0_,state,2
p_195957_1_,propertyIn,2
p_195958_1_,player,2
p_195958_2_,state,2
p_195958_3_,worldIn,2
p_195958_4_,pos,2
p_195958_5_,rightClick,2
p_195958_6_,stack,2
p_195959_0_,allowedValues,2
p_195959_1_,currentValue,2
p_195959_2_,backwards,2
p_195960_0_,state,2
p_195960_1_,propertyIn,2
p_195960_2_,backwards,2
p_195961_0_,color,2
p_195965_0_,worldIn,0
p_195965_1_,posIn,0
p_195965_2_,data,0
p_195966_0_,stack,2
p_195966_1_,worldIn,2
p_195966_2_,pos,2
p_195967_0_,compound,0
p_195967_1_,tooltip,0
p_195979_0_,stack,2
p_195983_1_,tintIndex,0
p_196051_1_,x,2
p_196051_3_,y,2
p_196051_5_,z,2
p_196052_1_,x,2
p_196052_2_,y,2
p_196052_3_,z,2
p_196053_0_,first,2
p_196053_1_,second,2
p_196053_2_,third,2
p_196054_0_,entityIn,2
p_196056_0_,colorId,2
p_196058_0_,fireworkColorIn,0
p_196070_0_,indexIn,0
p_196084_1_,context,2
p_196085_1_,damage,2
p_196234_1_,xIn,2
p_196234_2_,yIn,2
p_196234_3_,zIn,2
p_196242_1_,stateIn,2
p_196242_2_,worldIn,2
p_196242_3_,pos,2
p_196242_4_,flags,2
p_196243_1_,state,2
p_196243_2_,worldIn,2
p_196243_3_,pos,2
p_196243_4_,newState,2
p_196243_5_,isMoving,2
p_196246_0_,state,2
p_196247_1_,state,2
p_196247_2_,worldIn,2
p_196247_3_,pos,2
p_196248_1_,state,2
p_196248_2_,worldIn,2
p_196248_3_,pos,2
p_196248_4_,flags,2
p_196253_1_,state,2
p_196253_2_,useContext,2
p_196257_0_,id,2
p_196258_1_,context,2
p_196260_1_,state,2
p_196260_2_,worldIn,2
p_196260_3_,pos,2
p_196261_1_,state,2
p_196262_1_,state,2
p_196262_2_,worldIn,2
p_196262_3_,pos,2
p_196262_4_,entityIn,2
p_196263_0_,oldState,2
p_196263_1_,newState,2
p_196263_2_,worldIn,2
p_196263_3_,pos,2
p_196263_4_,flags,2
p_196266_1_,state,2
p_196266_2_,worldIn,2
p_196266_3_,pos,2
p_196266_4_,type,2
p_196270_1_,state,2
p_196270_2_,worldIn,2
p_196270_3_,pos,2
p_196270_4_,player,2
p_196271_1_,stateIn,2
p_196271_2_,facing,2
p_196271_3_,facingState,2
p_196271_4_,worldIn,2
p_196271_5_,currentPos,2
p_196271_6_,facingPos,2
p_196283_1_,worldIn,2
p_196298_0_,worldIn,2
p_196298_1_,pos,2
p_196298_2_,tileEntityIn,2
p_196299_0_,worldIn,2
p_196299_1_,pos,2
p_196299_2_,stack,2
p_196311_0_,state,2
p_196319_0_,state,2
p_196319_1_,worldIn,2
p_196319_2_,pos,2
p_196343_0_,state,2
p_196343_1_,directionIn,2
p_196343_2_,extendingIn,2
p_196343_3_,shouldHeadBeRenderedIn,2
p_196346_1_,state,2
p_196367_1_,playerIn,2
p_196367_2_,worldIn,2
p_196367_3_,pos,2
p_196368_1_,state,2
p_196368_2_,worldIn,2
p_196368_3_,pos,2
p_196369_1_,isOn,2
p_196378_1_,state,2
p_196378_2_,worldIn,2
p_196378_3_,pos,2
p_196379_0_,state,2
p_196379_1_,worldIn,2
p_196379_2_,pos,2
p_196379_3_,alpha,2
p_196380_1_,state,2
p_196390_1_,worldIn,2
p_196390_2_,pos,2
p_196390_3_,flags,2
p_196406_1_,state,2
p_196407_0_,facing,2
p_196408_1_,nodeWidth,2
p_196408_2_,extensionWidth,2
p_196424_1_,state,2
p_196425_1_,state,2
p_196426_1_,worldIn,2
p_196426_2_,pos,2
p_196426_3_,isOpening,2
p_196433_0_,state,2
p_196443_1_,state,2
p_196443_2_,worldIn,2
p_196443_3_,pos,2
p_196446_1_,state,2
p_196447_1_,worldIn,2
p_196447_2_,pos,2
p_196448_1_,blockReader,2
p_196448_2_,pos,2
p_196454_1_,state,2
p_196454_2_,worldIn,2
p_196454_3_,pos,2
p_196455_1_,state,2
p_196455_2_,worldIn,2
p_196455_3_,pos,2
p_196456_1_,worldIn,2
p_196456_2_,pos,2
p_196456_3_,neighborsRequired,2
p_196466_0_,state,2
p_196467_0_,blockIn,2
p_196471_1_,blockReader,2
p_196471_2_,pos,2
p_196471_3_,directionIn,2
p_196482_1_,worldIn,2
p_196482_2_,pos,2
p_196486_1_,state,2
p_196487_1_,apothem,2
p_196497_1_,blockReader,2
p_196497_2_,pos,2
p_196500_0_,state,2
p_196500_1_,worldIn,2
p_196500_2_,pos,2
p_196510_1_,worldIn,2
p_196510_2_,pos,2
p_196511_1_,state,2
p_196527_0_,state,2
p_196527_1_,worldIn,2
p_196527_2_,pos,2
p_196534_1_,worldIn,2
p_196535_0_,worldIn,2
p_196535_1_,pos,2
p_196535_2_,entityIn,2
p_196539_1_,blockReader,2
p_196539_2_,pos,2
p_196540_1_,state,2
p_196541_1_,blockReader,2
p_196541_2_,pos,2
p_196541_3_,directionIn,2
p_196542_0_,blockReader,2
p_196542_1_,worldIn,2
p_196542_2_,neighborPos,2
p_196543_1_,state,2
p_196544_1_,state,2
p_196544_2_,state2,2
p_196544_3_,rand,2
p_196545_1_,state,2
p_196545_2_,blockReader,2
p_196545_3_,pos,2
p_196900_1_,pos,2
p_196902_1_,posIn,2
p_196904_1_,posIn,2
p_196905_1_,state,2
p_196908_1_,posIn,2
p_196919_1_,state,2
p_196937_0_,blockUnder,2
p_196937_1_,worldIn,2
p_196937_2_,pos,2
p_196937_3_,xOffset,2
p_196937_4_,zOffset,2
p_196942_1_,worldIn,2
p_196942_2_,pos,2
p_196942_3_,player,2
p_196946_1_,worldIn,2
p_196946_2_,pos,2
p_196946_3_,flags,2
p_196947_1_,worldIn,2
p_196947_2_,pos,2
p_196947_3_,newState,2
p_196947_4_,isMoving,2
p_196948_1_,worldIn,2
p_196948_2_,pos,2
p_196948_3_,flags,2
p_196950_1_,worldIn,2
p_196950_2_,pos,2
p_196950_3_,entityIn,2
p_196951_1_,worldIn,2
p_196951_2_,pos,2
p_196952_1_,worldIn,2
p_196952_2_,pos,2
p_196953_1_,useContext,2
p_196954_1_,worldIn,2
p_196954_2_,pos,2
p_196955_1_,worldIn,2
p_196955_2_,pos,2
p_196956_1_,face,2
p_196956_2_,queried,2
p_196956_3_,worldIn,2
p_196956_4_,currentPos,2
p_196956_5_,offsetPos,2
p_196957_1_,worldIn,2
p_196957_2_,pos,2
p_196957_3_,type,2
p_196959_1_,property,2
p_196963_1_,compound,2
p_196963_2_,paletteName,2
p_196963_3_,paletteDataName,2
p_196968_1_,nbt,2
p_196969_1_,paletteList,2
p_196981_0_,entityIn,2
p_196990_1_,chunkIn,2
p_197005_1_,builderIn,2
p_197006_2_,prefix,2
p_197008_1_,builderIn,2
p_197009_1_,context,2
p_197009_2_,suggestionsBuilder,2
p_197013_1_,builderIn,2
p_197014_1_,builderIn,2
p_197015_1_,transaction,0
p_197015_2_,result,0
p_197020_1_,message,2
p_197021_1_,message,2
p_197024_1_,entityIn,2
p_197026_1_,level,2
p_197029_1_,resultConsumerIn,2
p_197030_1_,message,2
p_197030_2_,allowLogging,2
p_197033_1_,level,2
p_197034_1_,level,2
p_197038_1_,context,2
p_197038_2_,success,2
p_197038_3_,result,2
p_197051_1_,player,2
p_197052_1_,rootCommandSource,2
p_197052_2_,rootSuggestion,2
p_197052_3_,source,2
p_197052_4_,commandNodeToSuggestionNode,2
p_197056_0_,name,2
p_197056_1_,type,2
p_197057_0_,name,2
p_197059_1_,source,2
p_197059_2_,command,2
p_197064_0_,context,2
p_197064_1_,name,2
p_197068_0_,context,2
p_197068_1_,name,2
p_197071_1_,buffer,2
p_197072_1_,argument,2
p_197072_2_,buffer,2
p_197087_0_,context,2
p_197087_1_,name,2
p_197088_0_,context,2
p_197088_1_,name,2
p_197089_0_,context,2
p_197089_1_,name,2
p_197090_0_,context,2
p_197090_1_,name,2
p_197097_0_,context,2
p_197097_1_,name,2
p_197109_0_,context,2
p_197109_1_,name,2
p_197113_0_,reader,2
p_197113_1_,allowSelectors,2
p_197116_1_,source,2
p_197124_0_,context,2
p_197124_1_,name,2
p_197125_0_,context,2
p_197125_1_,name,2
p_197146_0_,ch,2
p_197148_0_,context,2
p_197148_1_,name,2
p_197156_0_,context,2
p_197156_1_,name,2
p_197158_0_,context,2
p_197158_1_,name,2
p_197161_0_,context,2
p_197161_1_,name,2
p_197177_0_,name,2
p_197179_0_,context,2
p_197179_1_,name,2
p_197182_0_,name,2
p_197187_0_,context,2
p_197187_1_,name,2
p_197189_0_,reader,2
p_197194_0_,context,2
p_197194_1_,name,2
p_197195_0_,context,2
p_197195_1_,name,2
p_197198_0_,context,2
p_197198_1_,name,2
p_197210_0_,context,2
p_197210_1_,name,2
p_197210_2_,objectives,2
p_197211_0_,context,2
p_197211_1_,name,2
p_197213_0_,context,2
p_197213_1_,name,2
p_197217_0_,context,2
p_197217_1_,name,2
p_197221_0_,context,2
p_197221_1_,name,2
p_197228_0_,context,2
p_197228_1_,name,2
p_197230_1_,worldIn,2
p_197230_2_,pos,2
p_197230_3_,flags,2
p_197238_0_,context,2
p_197238_1_,name,2
p_197243_1_,parseTileEntity,2
p_197244_1_,builderIn,2
p_197245_1_,builderIn,2
p_197246_1_,builderIn,2
p_197247_0_,state,2
p_197248_1_,builderIn,2
p_197250_1_,builderIn,2
p_197252_1_,builderIn,2
p_197253_1_,property,2
p_197253_2_,value,2
p_197253_3_,valuePosition,2
p_197255_1_,builderIn,2
p_197256_1_,builderIn,2
p_197273_0_,context,2
p_197273_1_,name,2
p_197274_0_,context,2
p_197274_1_,name,2
p_197280_1_,source,2
p_197281_1_,source,2
p_197282_1_,source,2
p_197291_0_,context,2
p_197291_1_,name,2
p_197295_0_,context,2
p_197295_1_,name,2
p_197300_0_,context,2
p_197300_1_,name,2
p_197303_0_,centerIntegersIn,2
p_197306_1_,coord,2
p_197307_0_,reader,2
p_197308_0_,reader,2
p_197308_1_,centerIntegers,2
p_197309_0_,reader,2
p_197316_0_,context,2
p_197316_1_,name,2
p_197320_1_,count,2
p_197320_2_,allowOversizedStacks,2
p_197328_1_,builderIn,2
p_197329_1_,builderIn,2
p_197331_1_,builderIn,2
p_197340_1_,source,2
p_197341_1_,source,2
p_197342_1_,source,2
p_197345_1_,pos,2
p_197345_2_,entities,2
p_197347_1_,source,2
p_197348_1_,result,2
p_197348_2_,worldIn,2
p_197348_3_,pos,2
p_197348_4_,predicate,2
p_197349_1_,pos,2
p_197350_0_,entities,2
p_197366_1_,angleBounds,2
p_197366_2_,angleFunc,2
p_197372_1_,zIn,2
p_197373_1_,includeNonPlayersIn,2
p_197376_1_,sorterIn,2
p_197377_1_,dxIn,2
p_197384_1_,xIn,2
p_197387_1_,yRotationIn,2
p_197388_1_,limitIn,2
p_197389_1_,xRotationIn,2
p_197390_1_,sizeX,2
p_197390_3_,sizeY,2
p_197390_5_,sizeZ,2
p_197391_1_,dyIn,2
p_197395_1_,yIn,2
p_197397_1_,distanceIn,2
p_197399_1_,levelIn,2
p_197401_1_,filterIn,2
p_197405_1_,dzIn,2
p_197482_0_,id,2
p_197484_0_,buffer,2
p_197484_1_,type,2
p_197486_0_,buffer,2
p_197494_0_,id,2
p_197494_1_,provider,2
p_197496_0_,provider,2
p_197497_0_,provider,2
p_197498_0_,id,2
p_197508_0_,min,2
p_197508_1_,max,2
p_197509_0_,flags,2
p_197510_0_,flags,2
p_197513_1_,axisIn,2
p_197516_0_,axis1,2
p_197516_1_,axis2,2
p_197517_1_,x,2
p_197517_2_,y,2
p_197517_3_,z,2
p_197517_4_,axis,2
p_197528_0_,worldIn,2
p_197528_1_,posIn,2
p_197528_2_,blockStateIn,2
p_197543_1_,particleTypeIn,2
p_197543_2_,buffer,2
p_197544_1_,particleTypeIn,2
p_197544_2_,reader,2
p_197553_1_,buffer,2
p_197643_1_,other,2
p_197644_1_,key,2
p_197644_2_,value,2
p_197645_1_,key,2
p_197646_1_,key,2
p_197646_2_,value,2
p_197675_0_,collection,2
p_197675_1_,toTextComponent,2
p_197676_0_,component,2
p_197677_0_,collection,2
p_197677_1_,toTextComponent,2
p_197678_0_,collection,2
p_197679_0_,profile,2
p_197682_1_,pos,2
p_197692_1_,buf,2
p_197695_1_,buf,2
p_197695_2_,flags,2
p_197696_1_,buf,2
p_197696_2_,node,2
p_197696_3_,nodeIds,2
p_197713_1_,worldName,0
p_197714_1_,saveName,0
p_197715_1_,saveName,2
p_197715_2_,server,2
p_197723_1_,nodeArray,2
p_197741_0_,aabb,2
p_197741_3_,facing,2
p_197742_1_,axis,2
p_197743_0_,boxes,2
p_197743_1_,start,2
p_197743_2_,end,2
p_197743_3_,pos,2
p_197744_1_,x,2
p_197744_3_,y,2
p_197744_5_,z,2
p_197745_1_,axis,2
p_197746_1_,axes,2
p_197749_1_,axis,2
p_197749_2_,position,2
p_197751_1_,xOffset,2
p_197751_3_,yOffset,2
p_197751_5_,zOffset,2
p_197754_1_,action,0
